Supplier name;Transaction value;Transaction date;Supplier org number;Supplier country;Revenue;ebit;ebit_margin;financial_data_year
FIX MECHANICS AS;34789,84363;2019-09-16;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
COMPANY CARS AS;34749,34203;2019-06-09;976023188;Norway;639991236;19766686,16;0,03088587;2019
TOWERCRANE AS;34735,64774;2018-07-03;979926464;Norway;122825571,8;18944124,9;0,154236;2018
TOPPVENTILASJON AS;34682,36159;2020-12-26;;Norway;;;;
AS MOBILKRAN;34679,73441;2017-09-17;951275824;Norway;43971005,85;1356006,586;0,030838653;2017
JOHAN SVERDRUP GAS STATION AB;34660,86495;2018-06-17;5560006834;Sweden;0;109736269,4;0;2018
JOHAN SVERDRUP GAS STATION AB;34625,75055;2018-11-24;5560006834;Sweden;0;109736269,4;0;2018
NAILS AND HAMMERS GMBH;34622,70475;2019-12-12;;Germany;;;;
JOHAN SVERDRUP GAS STATION AB;34507,80244;2018-04-06;5560006834;Sweden;0;109736269,4;0;2018
NAILS AND HAMMERS GMBH;34500,56974;2019-04-25;;Germany;;;;
GENERAL MANUFACTURING EQUIPMENT AS;34456,72706;2017-10-25;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
TOWERCRANE AS;34451,44279;2018-08-06;979926464;Norway;122825571,8;18944124,9;0,154236;2018
GENERAL MANUFACTURING EQUIPMENT AS;34394,49706;2020-07-03;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
AS MASKINFIX;34370,52785;2017-08-27;914853052;Norway;73706483,24;138649,4957;0,001881103;2017
AS MASKINFIX;34328,40587;2018-11-24;914853052;Norway;47314007;8123806,147;0,171699813;2018
ABC ELEKTRO AS;34292,32545;2017-06-14;979715609;Norway;3674332,621;234712,0607;0,063878828;2017
TOWERCRANE AS;34290,6738;2018-07-13;979926464;Norway;122825571,8;18944124,9;0,154236;2018
TOOLS N'STUFF LTD;34267,42135;2020-02-10;;Ukraine;;;;
AS MASKINFIX;34235,2872;2018-05-11;914853052;Norway;47314007;8123806,147;0,171699813;2018
FIX MECHANICS AS;34203,92564;2018-09-26;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
STEEL SUPPLY INC;34180,46;2017-09-16;980345106;Norway;86056935,09;-2542028,406;-0,029538914;2017
ABC ELEKTRO AS;34143,28652;2017-08-29;979715609;Norway;3674332,621;234712,0607;0,063878828;2017
GENERAL MANUFACTURING EQUIPMENT AS;34134,0819;2020-12-05;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
COMPANY CARS AS;34128,52578;2018-05-28;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
GENERAL MANUFACTURING EQUIPMENT AS;34118,0445;2017-11-06;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
COMPANY CARS AS;34100,85544;2017-08-01;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
COMPANY CARS AS;34081,62183;2017-07-17;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
FIX MECHANICS AS;34066,31757;2019-11-30;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
GAS TANKS INC.;34055,04038;2018-03-01;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
TOWERCRANE AS;34001,36024;2019-05-07;979926464;Norway;111391414,4;19269059,68;0,172985142;2019
TOWERCRANE AS;33994,16633;2018-11-27;979926464;Norway;122825571,8;18944124,9;0,154236;2018
COMPANY CARS AS;33983,12062;2017-04-03;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
COMPANY CARS AS;33975,27281;2019-09-08;976023188;Norway;639991236;19766686,16;0,03088587;2019
TOPPVENTILASJON AS;33941,643;2019-12-27;;Norway;;;;
NAILS AND HAMMERS GMBH;33928,66307;2017-03-09;;Germany;;;;
GENERAL MANUFACTURING EQUIPMENT AS;33892,3085;2020-04-05;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
NAILS AND HAMMERS GMBH;33860,74196;2020-02-13;;Germany;;;;
GENERAL MANUFACTURING EQUIPMENT AS;33832,24992;2020-08-31;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
FIX MECHANICS AS;33822,43672;2018-03-09;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
FIX MECHANICS AS;33698,58676;2019-09-19;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
TOOLS N'STUFF LTD;33671,08552;2019-02-11;;Ukraine;;;;
JOHAN SVERDRUP GAS STATION AB;33667,27465;2018-02-24;5560006834;Sweden;0;109736269,4;0;2018
FIX MECHANICS AS;33645,61188;2020-12-14;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
ROCKEFELLER'S GAS AS;33634,02765;2018-05-14;914803802;Norway;3815085087;-41146566,56;-0,010785229;2018
FIX MECHANICS AS;33605,38813;2017-11-20;985426813;Norway;117030333,4;11114650,38;0,094972389;2017
GAS TANKS INC.;33561,8472;2018-06-26;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
NAILS AND HAMMERS GMBH;33556,98976;2020-03-26;;Germany;;;;
NAILS AND HAMMERS GMBH;33543,40113;2017-03-30;;Germany;;;;
TOWERCRANE AS;33538,68177;2018-05-03;979926464;Norway;122825571,8;18944124,9;0,154236;2018
ROCKEFELLER'S GAS AS;33507,0826;2018-04-12;914803802;Norway;3815085087;-41146566,56;-0,010785229;2018
JOHAN SVERDRUP GAS STATION AB;33501,17336;2018-12-31;5560006834;Sweden;0;109736269,4;0;2018
TOWERCRANE AS;33496,96876;2019-09-28;979926464;Norway;111391414,4;19269059,68;0,172985142;2019
NAILS AND HAMMERS GMBH;33490,10108;2017-09-14;;Germany;;;;
FIX MECHANICS AS;33473,16869;2020-09-20;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
PACKAGING TECH AS;33469,43955;2020-12-15;988015024;Norway;36754065,15;536841,003;0,014606303;2020
FIX MECHANICS AS;33319,97929;2017-05-11;985426813;Norway;117030333,4;11114650,38;0,094972389;2017
ROCKEFELLER'S GAS AS;33200,71878;2018-06-03;914803802;Norway;3815085087;-41146566,56;-0,010785229;2018
FIX MECHANICS AS;33175,20647;2020-07-17;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
COMPANY CARS AS;33168,57478;2019-09-09;976023188;Norway;639991236;19766686,16;0,03088587;2019
JOHAN SVERDRUP GAS STATION AB;33160,05757;2018-05-12;5560006834;Sweden;0;109736269,4;0;2018
GENERAL MANUFACTURING EQUIPMENT AS;33112,41926;2020-11-18;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
TOWERCRANE AS;33099,36521;2018-11-02;979926464;Norway;122825571,8;18944124,9;0,154236;2018
TOWERCRANE AS;33096,31382;2020-09-02;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
TOWERCRANE AS;33005,23252;2020-08-11;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
AS MOBILKRAN;32996,25156;2017-07-09;951275824;Norway;43971005,85;1356006,586;0,030838653;2017
FIX MECHANICS AS;32952,70994;2018-12-04;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
AS MASKINFIX;32925,91142;2020-10-11;914853052;Norway;28288916,28;533721,9037;0,01886682;2020
AS MASKINFIX;32899,3242;2018-11-17;914853052;Norway;47314007;8123806,147;0,171699813;2018
TOWERCRANE AS;32834,93954;2020-07-02;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
AS MASKINFIX;32831,37133;2019-07-11;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
TOWERCRANE AS;32810,09122;2018-07-12;979926464;Norway;122825571,8;18944124,9;0,154236;2018
ROCKEFELLER'S GAS AS;32772,5123;2018-09-07;914803802;Norway;3815085087;-41146566,56;-0,010785229;2018
COMPANY CARS AS;32743,82644;2018-09-17;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
AS MASKINFIX;32740,33403;2018-11-26;914853052;Norway;47314007;8123806,147;0,171699813;2018
TOWERCRANE AS;32738,62104;2018-11-14;979926464;Norway;122825571,8;18944124,9;0,154236;2018
GAS TANKS INC.;32675,40595;2017-10-05;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
COMPANY CARS AS;32659,49057;2019-11-11;976023188;Norway;639991236;19766686,16;0,03088587;2019
JOHAN SVERDRUP GAS STATION AB;32649,96777;2018-09-24;5560006834;Sweden;0;109736269,4;0;2018
JOHAN SVERDRUP GAS STATION AB;32648,8205;2020-11-14;5560006834;Sweden;0;101706534;0;2020
GAS TANKS INC.;32609,03822;2018-11-02;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
STEEL SUPPLY INC;32600,67;2017-11-06;980345106;Norway;86056935,09;-2542028,406;-0,029538914;2017
FIX MECHANICS AS;32591,66592;2018-09-22;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
GENERAL MANUFACTURING EQUIPMENT AS;32591,63098;2017-10-14;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
COMPANY CARS AS;32578,53003;2018-11-02;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
TOWERCRANE AS;32573,3264;2018-10-05;979926464;Norway;122825571,8;18944124,9;0,154236;2018
HARDWARE INC;32558,58573;2020-01-11;976239997;Norway;991820275,8;31158395,15;0,031415364;2020
COMPANY CARS AS;32550,04108;2019-05-15;976023188;Norway;639991236;19766686,16;0,03088587;2019
COMPANY CARS AS;32547,02639;2019-04-23;976023188;Norway;639991236;19766686,16;0,03088587;2019
FIX MECHANICS AS;32542,89065;2019-12-28;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
COMPANY CARS AS;32483,78717;2017-09-11;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
FIX MECHANICS AS;32414,33074;2018-08-02;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
FIX MECHANICS AS;32412,16615;2019-11-01;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
COMPANY CARS AS;32353,52791;2020-11-13;976023188;Norway;730615379,2;37606409,6;0,051472239;2020
HARDWARE INC;32342,21999;2020-08-25;976239997;Norway;991820275,8;31158395,15;0,031415364;2020
GAS TANKS INC.;32319,65667;2017-04-24;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
TOOLS N'STUFF LTD;32307,7482;2019-07-01;;Ukraine;;;;
COMPANY CARS AS;32305,60665;2020-08-23;976023188;Norway;730615379,2;37606409,6;0,051472239;2020
FIX MECHANICS AS;32288,76548;2020-08-28;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
TOOLS N'STUFF LTD;32286,07477;2017-07-03;;Ukraine;;;;
COMPANY CARS AS;32272,73177;2018-12-31;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
COMPANY CARS AS;32264,72936;2019-10-21;976023188;Norway;639991236;19766686,16;0,03088587;2019
TOWERCRANE AS;32237,81024;2020-12-10;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
FIX MECHANICS AS;32230,66657;2018-07-24;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
AS MASKINFIX;32206,54314;2019-11-03;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
GENERAL MANUFACTURING EQUIPMENT AS;32206,24228;2020-04-12;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
GAS TANKS INC.;32162,31675;2018-08-21;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
JOHAN SVERDRUP GAS STATION AB;32157,82153;2018-08-23;5560006834;Sweden;0;109736269,4;0;2018
COMPANY CARS AS;32145,09813;2020-12-29;976023188;Norway;730615379,2;37606409,6;0,051472239;2020
COMPANY CARS AS;32134,22291;2017-03-07;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
COMPANY CARS AS;32113,54055;2020-06-04;976023188;Norway;730615379,2;37606409,6;0,051472239;2020
ROCKEFELLER'S GAS AS;32101,91219;2017-10-11;914803802;Norway;3227290835;59887871,16;0,018556701;2017
NAILS AND HAMMERS GMBH;32099,26373;2019-06-06;;Germany;;;;
AS MASKINFIX;32085,01215;2019-04-16;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
FIX MECHANICS AS;32000,12486;2020-07-30;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
AS MASKINFIX;31970,45226;2019-08-17;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
GENERAL MANUFACTURING EQUIPMENT AS;31954,95507;2017-10-30;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
TOWERCRANE AS;31924,54861;2020-11-08;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
FIX MECHANICS AS;31909,70976;2020-03-09;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
TOWERCRANE AS;31907,24043;2020-08-04;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
AS MASKINFIX;31897,47165;2019-11-23;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
TOWERCRANE AS;31880,71538;2019-12-10;979926464;Norway;111391414,4;19269059,68;0,172985142;2019
AS MASKINFIX;31873,084;2017-09-08;914853052;Norway;73706483,24;138649,4957;0,001881103;2017
TOOLS N'STUFF LTD;31850,81891;2017-01-16;;Ukraine;;;;
TOOLS N'STUFF LTD;31846,59358;2018-05-07;;Ukraine;;;;
JOHAN SVERDRUP GAS STATION AB;31836,53318;2018-10-20;5560006834;Sweden;0;109736269,4;0;2018
COMPANY CARS AS;31828,30022;2020-10-25;976023188;Norway;730615379,2;37606409,6;0,051472239;2020
GENERAL MANUFACTURING EQUIPMENT AS;31823,09202;2019-04-02;831018682;Norway;179531246,6;11956429,41;0,066598041;2019
JOHAN SVERDRUP GAS STATION AB;31797,36679;2020-03-18;5560006834;Sweden;0;101706534;0;2020
COMPANY CARS AS;31790,11029;2018-10-10;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
TOOLS N'STUFF LTD;31780,25091;2018-02-03;;Ukraine;;;;
GENERAL MANUFACTURING EQUIPMENT AS;31775,60228;2018-05-31;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
GENERAL MANUFACTURING EQUIPMENT AS;31767,40445;2017-03-02;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
TOWERCRANE AS;31714,63198;2020-07-09;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
FIX MECHANICS AS;31706,87911;2019-07-17;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
GAS TANKS INC.;31700,76851;2018-11-10;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
OKTAPACK AB;31693,03749;2017-11-30;5560500398;Sweden;0;72163049,56;0;2017
GENERAL MANUFACTURING EQUIPMENT AS;31683,67068;2018-07-28;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
ABC ELEKTRO AS;31634,56506;2017-10-27;979715609;Norway;3674332,621;234712,0607;0,063878828;2017
COMPANY CARS AS;31617,47794;2018-10-06;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
TOWERCRANE AS;31603,38842;2019-09-03;979926464;Norway;111391414,4;19269059,68;0,172985142;2019
COMPANY CARS AS;31602,08969;2019-03-28;976023188;Norway;639991236;19766686,16;0,03088587;2019
TOOLS N'STUFF LTD;31589,97284;2017-04-09;;Ukraine;;;;
GAS TANKS INC.;31589,44661;2018-07-08;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
TOWERCRANE AS;31575,89702;2019-10-21;979926464;Norway;111391414,4;19269059,68;0,172985142;2019
TOOLS N'STUFF LTD;31555,53776;2019-06-18;;Ukraine;;;;
NAILS AND HAMMERS GMBH;31528,14734;2019-09-19;;Germany;;;;
JOHAN SVERDRUP GAS STATION AB;31522,61674;2020-06-27;5560006834;Sweden;0;101706534;0;2020
GENERAL MANUFACTURING EQUIPMENT AS;31497,53127;2018-11-18;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
COMPANY CARS AS;31494,62784;2017-03-31;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
NAILS AND HAMMERS GMBH;31485,62972;2020-01-23;;Germany;;;;
COMPANY CARS AS;31456,04746;2018-06-29;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
COMPANY CARS AS;31447,43854;2019-04-22;976023188;Norway;639991236;19766686,16;0,03088587;2019
AS MASKINFIX;31439,99698;2019-08-11;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
PREFERRED FACILITY SERVICES AB;31405,54587;2017-03-17;5560846783;Sweden;2138469,107;34521470,03;16,14307633;2017
GAS TANKS INC.;31386,18564;2017-06-23;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
ABC ELEKTRO AS;31368,46847;2017-05-22;979715609;Norway;3674332,621;234712,0607;0,063878828;2017
AS MASKINFIX;31363,60437;2017-04-02;914853052;Norway;73706483,24;138649,4957;0,001881103;2017
AS MASKINFIX;31359,44001;2018-07-03;914853052;Norway;47314007;8123806,147;0,171699813;2018
FIX MECHANICS AS;31356,44616;2019-09-20;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
TOOLS N'STUFF LTD;31329,83193;2017-10-23;;Ukraine;;;;
JOHAN SVERDRUP GAS STATION AB;31323,30511;2020-06-16;5560006834;Sweden;0;101706534;0;2020
JOHAN SVERDRUP GAS STATION AB;31321,16886;2018-06-21;5560006834;Sweden;0;109736269,4;0;2018
GENERAL MANUFACTURING EQUIPMENT AS;31304,83436;2020-05-31;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
GENERAL MANUFACTURING EQUIPMENT AS;31304,81597;2017-07-13;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
JOHAN SVERDRUP GAS STATION AB;31288,15489;2020-05-09;5560006834;Sweden;0;101706534;0;2020
GENERAL MANUFACTURING EQUIPMENT AS;31282,06468;2018-04-04;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
COMPANY CARS AS;31272,36857;2019-02-26;976023188;Norway;639991236;19766686,16;0,03088587;2019
AS MASKINFIX;31262,38182;2018-07-11;914853052;Norway;47314007;8123806,147;0,171699813;2018
COMPANY CARS AS;31259,48409;2018-05-02;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
ABC ELEKTRO AS;31253,38405;2017-09-20;979715609;Norway;3674332,621;234712,0607;0,063878828;2017
GENERAL MANUFACTURING EQUIPMENT AS;31241,24915;2017-07-09;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
FIX MECHANICS AS;31223,62328;2019-05-25;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
GENERAL MANUFACTURING EQUIPMENT AS;31222,87795;2020-06-21;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
NAILS AND HAMMERS GMBH;31150,30618;2018-09-27;;Germany;;;;
HARDWARE INC;31098,33605;2020-02-18;;United States;;;;
FIX MECHANICS AS;31093,92088;2020-07-20;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
FIX MECHANICS AS;31089,92893;2020-07-29;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
GAS TANKS INC.;31076,28926;2017-11-19;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
NAILS AND HAMMERS GMBH;31033,8452;2019-08-29;;Germany;;;;
FIX MECHANICS AS;31032,12214;2019-03-19;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
GAS TANKS INC.;31011,07567;2017-10-28;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
HARDWARE INC;30984,7838;2017-08-31;976239997;Norway;944092484,6;27990623,1;0,029648179;2017
REVISOREN AS;30982,50676;2020-11-25;;Norway;369513,722;109635,9955;0,296703448;2020
COMPANY CARS AS;30974,5673;2020-11-16;976023188;Norway;730615379,2;37606409,6;0,051472239;2020
TOWERCRANE AS;30965,6568;2020-09-17;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
FIX MECHANICS AS;30950,39008;2019-06-04;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
OKTAPACK AB;30942,798;2020-03-26;5560500398;Sweden;1838488817;71269332,43;0,03876517;2020
NAILS AND HAMMERS GMBH;30871,02961;2020-10-01;;Germany;;;;
GAS TANKS INC.;30863,41116;2017-04-16;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
VOGNER AS;30858,94353;2019-09-21;;Norway;;;;
FIX MECHANICS AS;30854,16845;2019-11-01;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
GAS TANKS INC.;30845,67385;2018-06-16;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
GAS TANKS INC.;30827,32697;2017-06-08;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
TOWERCRANE AS;30809,84018;2020-08-14;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
NAILS AND HAMMERS GMBH;30784,70061;2017-08-03;;Germany;;;;
OKTAPACK AB;30728,79962;2020-09-30;5560500398;Sweden;1838488817;71269332,43;0,03876517;2020
COMPANY CARS AS;30710,86459;2017-06-13;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
JOHAN SVERDRUP GAS STATION AB;30707,06946;2020-06-20;5560006834;Sweden;0;101706534;0;2020
FIX MECHANICS AS;30682,61322;2020-09-22;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
GENERAL MANUFACTURING EQUIPMENT AS;30631,61809;2017-06-14;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
GAS TANKS INC.;30617,81852;2018-02-16;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
COMPANY CARS AS;30607,09182;2018-04-26;976023188;Norway;728845100,9;23328752,16;0,032007833;2018
TOWERCRANE AS;30591,56152;2018-06-28;979926464;Norway;122825571,8;18944124,9;0,154236;2018
FIX MECHANICS AS;30576,17754;2020-12-02;985426813;Norway;97886202,42;5154291,694;0,052655957;2020
GENERAL MANUFACTURING EQUIPMENT AS;30575,66144;2017-12-13;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
AS MASKINFIX;30571,8205;2017-08-25;914853052;Norway;73706483,24;138649,4957;0,001881103;2017
HARDWARE INC;30547,78338;2020-01-21;;United States;;;;
FIX MECHANICS AS;30542,25056;2018-08-03;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
FIX MECHANICS AS;30525,58161;2019-07-02;985426813;Norway;119236007,2;-3215813,664;-0,026970156;2019
HARDWARE INC;30507,77176;2018-01-12;976239997;Norway;1064972386;34928521,99;0,032797585;2018
FIX MECHANICS AS;30501,80883;2018-08-15;985426813;Norway;122275190,4;-3058356,739;-0,025012079;2018
TOWERCRANE AS;30482,08735;2020-09-13;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
AS MASKINFIX;30471,84152;2019-06-07;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
ABC ELEKTRO AS;30471,32868;2017-04-27;979715609;Norway;3674332,621;234712,0607;0,063878828;2017
GAS TANKS INC.;30456,68621;2018-04-03;945772042;Norway;123468722,5;14219464,41;0,115166531;2019
TOWERCRANE AS;30451,01748;2020-05-02;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
AS MASKINFIX;30437,39085;2018-08-25;914853052;Norway;47314007;8123806,147;0,171699813;2018
GAS TANKS INC.;30415,49874;2017-04-27;945772042;Norway;100156233,8;7324105,165;0,073126803;2017
AS MASKINFIX;30376,38894;2019-05-29;914853052;Norway;27969207,53;-4790505,686;-0,171277848;2019
TOWERCRANE AS;30367,05989;2020-05-26;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
COMPANY CARS AS;30332,90155;2017-03-14;976023188;Norway;720689189,7;20501614,56;0,028447235;2017
COMPANY CARS AS;30327,81711;2019-12-15;976023188;Norway;639991236;19766686,16;0,03088587;2019
TOWERCRANE AS;30268,83478;2020-09-27;979926464;Norway;95553130,9;15892233,46;0,166318291;2020
ABC ELEKTRO AS;30246,07165;2017-06-27;979715609;Norway;3674332,621;234712,0607;0,063878828;2017
GENERAL MANUFACTURING EQUIPMENT AS;30243,78672;2017-05-09;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
